application_number,advice_date,ego_examiner_id,alter_examiner_id,ego_gender,alter_gender,ego_workgroup,alter_workgroup,ego_race,alter_race,alter_au,ego_au
10228182,24/04/2008,70755.0,66425.0,male,male,245,245,white,Asian,2458,2451
10228182,24/04/2008,70755.0,76536.0,male,female,245,245,white,white,2452,2451
10228300,26/11/2008,71647.0,92828.0,female,female,246,246,white,Asian,2462,2462
10228434,06/10/2008,68584.0,74114.0,female,male,244,214,white,white,2143,2443
10228734,07/04/2008,94658.0,77184.0,male,female,174,174,white,white,1745,1745
10228959,04/08/2008,80740.0,65790.0,female,female,163,165,black,white,1651,1633
10229747,09/10/2008,86861.0,72253.0,female,male,163,163,white,white,1632,1633
10230166,10/01/2008,71370.0,66400.0,female,Other,243,243,Asian,Asian,2438,2435
10230926,16/04/2008,92704.0,61533.0,female,Other,216,216,Asian,white,2161,2161
10230926,24/10/2008,92704.0,61533.0,female,Other,216,216,Asian,white,2161,2161
10230926,16/04/2008,92704.0,60400.0,female,female,216,179,Asian,Asian,1793,2161
10230926,16/04/2008,92704.0,70805.0,female,female,216,216,Asian,Asian,2164,2161
10232063,20/10/2008,90377.0,71393.0,male,Other,246,246,Asian,Asian,2465,2469
10232063,11/02/2008,90377.0,62919.0,male,male,246,246,Asian,white,2469,2469
10232063,11/02/2008,90377.0,67151.0,male,male,246,247,Asian,Asian,2472,2469
10232108,24/09/2008,64535.0,69459.0,Other,male,213,243,white,white,2437,2131
10232250,19/06/2008,71381.0,67404.0,male,male,215,212,white,Asian,2127,2157
10234397,24/07/2008,91818.0,75432.0,female,male,214,217,Asian,white,2174,2143
10235463,02/07/2008,93839.0,66266.0,male,female,164,164,white,white,1647,1644
10235689,01/12/2008,62658.0,67389.0,male,male,245,245,Asian,white,2451,2451
10237979,02/06/2008,95201.0,67404.0,male,male,216,212,Asian,Asian,2127,2162
10238389,21/02/2008,66685.0,69502.0,male,male,245,218,black,white,2183,2457
10238389,30/09/2008,66685.0,91853.0,male,Other,245,214,black,white,2143,2457
10239084,10/12/2008,99003.0,63176.0,female,male,173,172,white,white,1722,1732
10239084,10/12/2008,99003.0,97397.0,female,male,173,246,white,white,2469,1732
10239084,10/12/2008,99003.0,95652.0,female,female,173,165,white,white,1651,1732
10246276,01/07/2008,66805.0,66400.0,Other,Other,249,243,Asian,Asian,2438,2495
10246503,20/06/2008,77182.0,87890.0,male,male,214,217,white,Asian,2178,2144
10246661,12/12/2008,70755.0,66425.0,male,male,245,245,white,Asian,2458,2451
10246696,28/03/2008,86861.0,62312.0,female,male,163,163,white,Asian,1632,1633
10246880,30/06/2008,86109.0,61026.0,male,male,212,212,Asian,white,2125,2128
10246983,30/04/2008,85865.0,85381.0,Other,female,164,164,Asian,white,1646,1646
10246983,30/04/2008,85865.0,65024.0,Other,male,164,164,Asian,white,1642,1646
10247567,29/05/2008,97795.0,71764.0,female,male,246,241,white,Asian,2414,2462
10247567,29/05/2008,97795.0,61485.0,female,male,246,244,white,Asian,2443,2462
10247602,04/04/2008,76935.0,87028.0,Other,male,219,219,Asian,Asian,2191,2199
10247825,17/04/2008,98852.0,77068.0,male,male,175,170,white,white,1700,1754
10248241,13/05/2008,98719.0,71393.0,male,Other,247,246,Asian,Asian,2465,2476
10248241,13/05/2008,98719.0,96277.0,male,male,247,241,Asian,white,2414,2476
10248241,13/05/2008,98719.0,68650.0,male,male,247,174,Asian,Asian,1745,2476
10248241,13/05/2008,77345.0,96277.0,Other,male,246,241,Asian,white,2414,2468
10248381,29/04/2008,96885.0,81442.0,Other,male,243,213,Asian,white,2137,2438
10248526,23/05/2008,66525.0,95160.0,male,male,216,175,white,white,1759,2162
10249435,24/07/2008,68593.0,69502.0,male,male,244,218,white,white,2183,2444
10250569,21/03/2008,59811.0,67581.0,male,male,161,161,white,white,1617,1616
10250579,21/05/2008,65179.0,95561.0,male,male,171,178,white,white,1784,1718
10251385,02/04/2008,75730.0,65024.0,male,male,164,164,Asian,white,1642,1646
10251385,02/04/2008,75730.0,65790.0,male,female,164,165,Asian,white,1651,1646
10251648,09/09/2008,71355.0,82997.0,Other,male,165,165,black,white,1654,1652
10251690,05/05/2008,61111.0,70835.0,Other,male,245,215,white,white,2157,2457
10252225,05/02/2008,93781.0,63572.0,female,Other,243,214,Asian,Asian,2141,2431
10252225,05/02/2008,93781.0,81442.0,female,male,243,213,Asian,white,2137,2431
10252511,25/11/2008,93781.0,74729.0,female,female,243,245,Asian,Asian,2455,2431
10253362,25/01/2008,84433.0,98108.0,male,Other,243,213,white,white,2134,2437
10254518,30/12/2008,65198.0,67570.0,Other,male,244,244,white,white,2445,2444
10255422,09/07/2008,65198.0,81337.0,Other,male,244,163,white,Asian,1633,2444
10255422,09/07/2008,65198.0,66927.0,Other,male,244,244,white,Asian,2441,2444
10255658,28/02/2008,84433.0,69002.0,male,male,243,210,white,Asian,2100,2437
10255658,28/02/2008,84433.0,59074.0,male,Other,243,243,white,white,2438,2437
10255658,28/02/2008,84433.0,66030.0,male,Other,243,212,white,white,2122,2437
10260361,20/08/2008,71004.0,68338.0,Other,female,211,211,Asian,white,2117,2117
10261051,10/04/2008,70755.0,92464.0,male,male,245,245,white,black,2456,2451
10261051,10/04/2008,70755.0,76536.0,male,female,245,245,white,white,2452,2451
10261485,16/07/2008,86109.0,61026.0,male,male,212,212,Asian,white,2125,2128
10262296,23/04/2008,61111.0,92464.0,Other,male,245,245,white,black,2456,2457
10262298,15/01/2008,85308.0,92464.0,female,male,245,245,white,black,2456,2457
10263147,02/06/2008,61103.0,62528.0,male,male,245,249,white,white,2492,2455
10263358,10/04/2008,91688.0,71059.0,female,male,165,161,white,white,1615,1653
10264823,20/08/2008,64618.0,62188.0,male,male,243,243,white,white,2439,2431
10265441,13/06/2008,98719.0,96277.0,male,male,247,241,Asian,white,2414,2476
10265441,13/06/2008,77345.0,96277.0,Other,male,246,241,Asian,white,2414,2468
10265446,30/05/2008,77345.0,96277.0,Other,male,246,241,Asian,white,2414,2468
10265740,09/01/2008,73981.0,92028.0,male,male,214,240,Hispanic,white,2403,2144
10266583,03/09/2008,93426.0,75919.0,Other,Other,219,245,Asian,Asian,2451,2191
10266824,28/05/2008,98719.0,96277.0,male,male,247,241,Asian,white,2414,2476
10266824,28/05/2008,77345.0,96277.0,Other,male,246,241,Asian,white,2414,2468
10267052,09/07/2008,96233.0,59181.0,female,female,216,216,Asian,black,2162,2162
10268969,09/07/2008,94257.0,77869.0,female,male,167,212,white,white,2121,1674
10268969,19/08/2008,94257.0,77869.0,female,male,167,212,white,white,2121,1674
10268969,09/07/2008,94257.0,72253.0,female,male,167,163,white,white,1632,1674
10268969,19/08/2008,94257.0,72253.0,female,male,167,163,white,white,1632,1674
10268969,09/07/2008,94257.0,63244.0,female,male,167,167,white,white,1674,1674
10268969,19/08/2008,94257.0,63244.0,female,male,167,167,white,white,1674,1674
10269473,11/02/2008,75568.0,59738.0,male,male,173,164,white,Asian,1641,1731
10269473,11/02/2008,75568.0,99004.0,male,male,173,248,white,Asian,2485,1731
10270460,27/05/2008,65547.0,80850.0,female,Other,176,218,white,Asian,2186,1764
10270706,25/06/2008,72573.0,98738.0,male,male,244,247,white,Asian,2478,2443
10270706,25/06/2008,72573.0,79585.0,male,male,244,215,white,white,2154,2443
10270706,25/06/2008,72573.0,71487.0,male,male,244,242,white,white,2421,2443
10271410,19/02/2008,72573.0,67389.0,male,male,244,245,white,white,2451,2443
10271410,19/02/2008,72573.0,85057.0,male,Other,244,211,white,Asian,2116,2443
10271410,19/02/2008,72573.0,69090.0,male,female,244,218,white,Asian,2185,2443
10271410,04/09/2008,72573.0,79585.0,male,male,244,215,white,white,2154,2443
10271410,19/02/2008,72573.0,71487.0,male,male,244,242,white,white,2421,2443
10271410,04/09/2008,72573.0,62242.0,male,male,244,214,white,white,2145,2443
10271445,26/12/2008,60715.0,71059.0,male,male,161,161,white,white,1615,1615
10271507,10/12/2008,84356.0,60331.0,male,Other,165,165,white,white,1656,1656
10271507,10/12/2008,84356.0,59236.0,male,female,165,165,white,white,1652,1656
10271809,07/01/2008,69998.0,98830.0,male,male,243,243,Hispanic,Asian,2431,2436
10272225,02/04/2008,98778.0,59074.0,male,Other,249,243,Asian,white,2438,2498
10272461,23/12/2008,71120.0,67515.0,Other,male,163,163,white,Asian,1632,1634
10272812,19/06/2008,91688.0,67669.0,female,male,165,165,white,white,1653,1653
10273657,14/11/2008,88496.0,85308.0,Other,female,245,245,Asian,white,2457,2457
10274083,09/04/2008,95726.0,91338.0,female,male,247,247,black,white,2474,2474
10274717,01/04/2008,93859.0,77068.0,female,male,179,170,white,white,1700,1794
10274874,04/08/2008,96143.0,65790.0,female,female,164,165,Asian,white,1651,1643
10275091,14/01/2008,92219.0,80106.0,female,male,163,163,white,white,1636,1637
10275502,18/08/2008,68425.0,62540.0,male,female,242,248,white,Asian,2482,2424
10275502,18/08/2008,68425.0,94753.0,male,male,242,242,white,Hispanic,2421,2424
10275502,18/08/2008,68425.0,65231.0,male,male,242,242,white,white,2427,2424
10276356,21/08/2008,86861.0,67669.0,female,male,163,165,white,white,1653,1633
10277294,04/02/2008,60094.0,62528.0,female,male,244,249,white,white,2492,2441
10277294,04/02/2008,60094.0,62242.0,female,male,244,214,white,white,2145,2441
10278171,03/04/2008,63657.0,87028.0,Other,male,219,219,Asian,Asian,2191,2196
10278682,29/04/2008,88077.0,87028.0,male,male,219,219,white,Asian,2191,2193
10278722,22/02/2008,63962.0,92464.0,male,male,245,245,white,black,2456,2455
10278722,22/02/2008,63962.0,70835.0,male,male,245,215,white,white,2157,2455
10278722,22/02/2008,63962.0,62528.0,male,male,245,249,white,white,2492,2455
10278722,22/02/2008,63962.0,92028.0,male,male,245,240,white,white,2403,2455
10279680,25/07/2008,60802.0,97655.0,male,male,244,244,white,Asian,2444,2441
10279975,17/10/2008,71370.0,62033.0,female,female,243,243,Asian,Asian,2435,2435
10279975,17/10/2008,71370.0,98905.0,female,Other,243,243,Asian,Asian,2435,2435
10280288,11/06/2008,61111.0,92464.0,Other,male,245,245,white,black,2456,2457
10280288,04/11/2008,61111.0,92464.0,Other,male,245,245,white,black,2456,2457
10280483,18/07/2008,63388.0,67256.0,female,Other,161,162,white,Asian,1621,1617
10280597,23/09/2008,61111.0,70835.0,Other,male,245,215,white,white,2157,2457
10280911,11/07/2008,92784.0,85381.0,male,female,164,164,white,white,1646,1646
10280911,11/07/2008,92784.0,65024.0,male,male,164,164,white,white,1642,1646
10281524,28/05/2008,64776.0,77746.0,Other,male,211,218,Asian,white,2183,2118
10281940,04/01/2008,60715.0,65790.0,male,female,161,165,white,white,1651,1615
10281940,04/01/2008,60715.0,83254.0,male,female,161,164,white,white,1647,1615
10282453,10/01/2008,90377.0,99395.0,male,male,246,218,Asian,white,2188,2469
10283780,22/01/2008,72573.0,67389.0,male,male,244,245,white,white,2451,2443
10284427,11/07/2008,93781.0,63572.0,female,Other,243,214,Asian,Asian,2141,2431
10284427,11/07/2008,93781.0,98830.0,female,male,243,243,Asian,Asian,2431,2431
10284434,30/06/2008,67570.0,67570.0,male,male,244,244,white,white,2445,2445
10284434,30/06/2008,67570.0,62690.0,male,male,244,214,white,white,2142,2445
10284486,30/10/2008,73119.0,70835.0,male,male,245,215,white,white,2157,2457
10284986,03/01/2008,93869.0,83794.0,Other,female,164,164,Asian,white,1648,1645
10285030,06/02/2008,61416.0,71853.0,female,Other,163,163,Asian,white,1637,1637
10285339,19/02/2008,94987.0,61533.0,male,Other,216,216,Asian,white,2161,2161
10285339,01/07/2008,94987.0,61533.0,male,Other,216,216,Asian,white,2161,2161
10285339,01/07/2008,94987.0,68675.0,male,Other,216,176,Asian,Asian,1765,2161
10285339,01/07/2008,94987.0,63002.0,male,male,216,172,Asian,Asian,1723,2161
10286132,18/07/2008,59693.0,65024.0,female,male,164,164,white,white,1642,1646
10286132,18/07/2008,59693.0,83254.0,female,female,164,164,white,white,1647,1646
10286245,04/09/2008,99027.0,94639.0,Other,male,215,173,white,white,1731,2157
10286448,23/01/2008,72099.0,85990.0,female,male,216,218,Asian,Asian,2187,2163
10286576,03/10/2008,93426.0,67389.0,Other,male,219,245,Asian,white,2451,2191
10286576,03/10/2008,93426.0,75919.0,Other,Other,219,245,Asian,Asian,2451,2191
10286609,01/04/2008,80410.0,74028.0,male,male,249,243,Asian,white,2431,2492
10286914,15/01/2008,81049.0,66030.0,male,Other,212,212,Hispanic,white,2122,2123
10287930,01/04/2008,95008.0,94556.0,female,male,215,216,white,white,2161,2155
10287930,01/04/2008,95008.0,68231.0,female,female,215,216,white,white,2162,2155
10288937,08/08/2008,73296.0,62528.0,male,male,246,249,white,white,2492,2466
10289124,08/08/2008,86109.0,62297.0,male,male,212,212,Asian,Asian,2128,2128
10289162,16/04/2008,61103.0,62528.0,male,male,245,249,white,white,2492,2455
10289231,15/04/2008,84516.0,62242.0,male,male,244,214,white,white,2145,2445
10289259,05/08/2008,73296.0,64243.0,male,male,246,245,white,black,2457,2466
10289552,16/01/2008,69706.0,71059.0,Other,male,161,161,Asian,white,1615,1615
10289558,10/01/2008,67901.0,73689.0,male,female,174,174,white,white,1747,1741
10289558,10/01/2008,67901.0,59850.0,male,male,174,214,white,white,2144,1741
10290792,04/09/2008,86109.0,60986.0,male,female,212,214,Asian,Asian,2142,2128
10290792,04/09/2008,86109.0,92028.0,male,male,212,240,Asian,white,2403,2128
10291104,18/12/2008,64053.0,90956.0,male,male,175,175,white,white,1754,1754
10291226,10/11/2008,71259.0,65024.0,male,male,164,164,Asian,white,1642,1646
10292181,16/05/2008,95726.0,91338.0,female,male,247,247,black,white,2474,2474
10292489,25/06/2008,65558.0,63458.0,male,Other,212,212,Asian,white,2123,2128
10292489,25/06/2008,69873.0,63458.0,male,Other,219,212,Asian,white,2123,2192
10293199,25/11/2008,78057.0,70835.0,male,male,245,215,white,white,2157,2457
10293466,26/08/2008,63007.0,65586.0,male,male,243,249,Asian,white,2493,2439
10293650,15/10/2008,87666.0,89798.0,female,male,242,211,Asian,Asian,2117,2421
10293655,23/12/2008,70755.0,67389.0,male,male,245,245,white,white,2451,2451
10293655,23/12/2008,70755.0,85057.0,male,Other,245,211,white,Asian,2116,2451
10293655,23/12/2008,70755.0,69090.0,male,female,245,218,white,Asian,2185,2451
10293655,23/12/2008,70755.0,62242.0,male,male,245,214,white,white,2145,2451
10293674,16/10/2008,70755.0,66425.0,male,male,245,245,white,Asian,2458,2451
10293674,16/10/2008,70755.0,75919.0,male,Other,245,245,white,Asian,2451,2451
10293687,02/05/2008,88077.0,87028.0,male,male,219,219,white,Asian,2191,2193
10293830,31/10/2008,75341.0,95660.0,female,male,171,173,white,white,1734,1717
10293830,31/10/2008,75341.0,92510.0,female,female,171,175,white,white,1758,1717
10293830,31/10/2008,75341.0,68169.0,female,male,171,176,white,white,1762,1717
10294362,18/01/2008,71996.0,87028.0,female,male,219,219,Asian,Asian,2191,2191
10294765,09/07/2008,73847.0,71764.0,male,male,247,241,Asian,Asian,2414,2471
10294765,09/07/2008,73847.0,61485.0,male,male,247,244,Asian,Asian,2443,2471
10295002,14/08/2008,95339.0,84460.0,male,male,219,219,white,Asian,2193,2193
10296954,04/03/2008,66510.0,63519.0,male,male,165,165,Asian,white,1657,1653
10296954,04/03/2008,66510.0,99763.0,male,female,165,165,Asian,white,1653,1653
10297432,21/03/2008,99447.0,74028.0,female,male,213,243,black,white,2431,2136
10297888,30/04/2008,93932.0,95160.0,male,male,165,175,white,white,1759,1655
10298208,28/10/2008,69319.0,68650.0,male,male,246,174,white,Asian,1745,2467
10299223,02/10/2008,67570.0,67570.0,male,male,244,244,white,white,2445,2445
10299223,02/10/2008,67570.0,62690.0,male,male,244,214,white,white,2142,2445
10299266,02/04/2008,70907.0,78326.0,male,male,165,216,Asian,Asian,2166,1653
10299395,07/04/2008,97111.0,98224.0,male,male,218,218,white,white,2183,2183
10299486,21/03/2008,97910.0,72882.0,male,male,167,164,white,white,1642,1678
10299486,21/03/2008,97910.0,59738.0,male,male,167,164,white,Asian,1641,1678
10299486,21/03/2008,97910.0,99004.0,male,male,167,248,white,Asian,2485,1678
10299973,06/06/2008,90377.0,62919.0,male,male,246,246,Asian,white,2469,2469
10300271,04/02/2008,75216.0,75919.0,male,Other,245,245,Asian,Asian,2451,2453
10300370,24/10/2008,64776.0,77746.0,Other,male,211,218,Asian,white,2183,2118
10300897,11/01/2008,78821.0,96691.0,male,female,241,219,Asian,Asian,2193,2412
10300897,11/01/2008,78821.0,78036.0,male,female,241,217,Asian,Asian,2177,2412
10301900,05/06/2008,88519.0,81747.0,male,male,212,212,white,white,2128,2123
10303633,22/12/2008,94780.0,60272.0,female,male,212,212,Asian,Hispanic,2123,2128
10304332,13/05/2008,95726.0,91338.0,female,male,247,247,black,white,2474,2474
10304449,25/11/2008,78326.0,78326.0,male,male,216,216,Asian,Asian,2166,2166
10304449,25/11/2008,78326.0,70786.0,male,female,216,161,Asian,Hispanic,1611,2166
10304449,25/11/2008,78326.0,99574.0,male,male,216,218,Asian,Asian,2185,2166
10304449,25/11/2008,78326.0,92060.0,male,Other,216,215,Asian,Asian,2154,2166
10304563,12/08/2008,90956.0,64053.0,male,male,175,175,white,white,1754,1754
10305598,25/04/2008,75341.0,77294.0,female,male,171,176,white,white,1762,1717
10305598,25/04/2008,75341.0,68169.0,female,male,171,176,white,white,1762,1717
10305803,01/08/2008,90377.0,83222.0,male,female,246,215,Asian,white,2152,2469
10305803,01/08/2008,90377.0,70919.0,male,Other,246,247,Asian,other,2476,2469
10306279,12/05/2008,64623.0,59768.0,female,male,245,245,Asian,Asian,2455,2451
10306299,19/08/2008,73119.0,70835.0,male,male,245,215,white,white,2157,2457
10306299,19/08/2008,73119.0,65885.0,male,male,245,245,white,white,2457,2457
10306531,26/02/2008,70907.0,78326.0,male,male,165,216,Asian,Asian,2166,1653
10306531,26/02/2008,70907.0,92060.0,male,Other,165,215,Asian,Asian,2154,1653
10306590,31/10/2008,73119.0,70835.0,male,male,245,215,white,white,2157,2457
10306867,25/02/2008,76004.0,75432.0,male,male,217,217,white,white,2174,2172
10307276,28/02/2008,94046.0,59211.0,male,male,164,164,white,white,1644,1644
10307500,16/04/2008,69998.0,75339.0,male,male,243,213,Hispanic,Hispanic,2132,2436
10307501,15/04/2008,75118.0,92836.0,male,female,161,176,white,white,1765,1617
10307906,01/07/2008,67570.0,67570.0,male,male,244,244,white,white,2445,2445
10307906,01/07/2008,67570.0,62690.0,male,male,244,214,white,white,2142,2445
10310019,29/05/2008,63962.0,92464.0,male,male,245,245,white,black,2456,2455
10310019,29/05/2008,63962.0,92028.0,male,male,245,240,white,white,2403,2455
10310196,10/01/2008,93802.0,96691.0,female,female,247,219,white,Asian,2193,2474
10310196,10/01/2008,93802.0,78036.0,female,female,247,217,white,Asian,2177,2474
10310208,09/07/2008,99483.0,70524.0,male,female,244,215,Asian,Asian,2154,2441
10310208,09/07/2008,99483.0,99753.0,male,Other,244,244,Asian,Asian,2444,2441
10310208,09/07/2008,99483.0,91444.0,male,female,244,245,Asian,Asian,2452,2441
10310208,09/07/2008,99483.0,66055.0,male,male,244,245,Asian,white,2456,2441
10310324,31/01/2008,63962.0,92464.0,male,male,245,245,white,black,2456,2455
10310324,31/01/2008,63962.0,70835.0,male,male,245,215,white,white,2157,2455
10310324,31/01/2008,63962.0,62528.0,male,male,245,249,white,white,2492,2455
10310400,26/06/2008,61103.0,70835.0,male,male,245,215,white,white,2157,2455
10310400,26/06/2008,61103.0,62528.0,male,male,245,249,white,white,2492,2455
10310735,04/04/2008,93943.0,75339.0,male,male,249,213,white,Hispanic,2132,2495
10310798,08/07/2008,73296.0,62919.0,male,male,246,246,white,white,2469,2466
